VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,09/20/2018 08:03:24 AM,09/20/2018 08:23:21 AM,1,2.5,1,N,170,236,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
1,09/20/2018 08:25:00 AM,09/20/2018 08:33:24 AM,1,1.0,1,N,236,162,1,7.5,0.0,0.5,1.25,0.0,0.3,9.55
1,09/20/2018 08:39:52 AM,09/20/2018 08:53:51 AM,1,1.4,1,N,229,170,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,09/20/2018 08:56:47 AM,09/20/2018 09:21:31 AM,1,1.3,1,N,170,161,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
2,09/20/2018 08:09:02 AM,09/20/2018 08:21:35 AM,1,1.51,1,N,236,161,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,09/20/2018 08:35:58 AM,09/20/2018 08:51:22 AM,1,1.01,1,N,162,100,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,09/20/2018 08:55:01 AM,09/20/2018 09:21:34 AM,1,2.61,1,N,48,140,1,17.0,0.0,0.5,0.0,0.0,0.3,17.8
2,09/20/2018 07:10:20 AM,09/20/2018 07:32:50 AM,1,2.57,1,N,238,237,1,15.0,0.0,0.5,1.58,0.0,0.3,17.38
2,09/20/2018 07:43:56 AM,09/20/2018 07:49:25 AM,1,1.16,1,N,237,236,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,09/20/2018 07:52:13 AM,09/21/2018 07:20:11 AM,1,2.45,1,N,236,162,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
2,09/20/2018 08:13:13 AM,09/20/2018 08:26:40 AM,1,1.57,1,N,151,142,1,10.0,0.0,0.5,3.0,0.0,0.3,13.8
2,09/20/2018 08:28:04 AM,09/20/2018 08:37:00 AM,1,1.21,1,N,142,238,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,09/20/2018 08:42:19 AM,09/20/2018 09:12:15 AM,1,8.93,1,N,238,138,1,30.5,0.0,0.5,7.41,5.76,0.3,44.47
1,09/20/2018 08:08:09 AM,09/20/2018 08:27:41 AM,2,1.8,1,N,237,170,1,13.0,0.0,0.5,1.38,0.0,0.3,15.18
1,09/20/2018 08:30:40 AM,09/20/2018 08:37:20 AM,1,0.7,1,N,164,162,1,6.0,0.0,0.5,0.68,0.0,0.3,7.48
1,09/20/2018 08:39:15 AM,09/20/2018 08:57:09 AM,1,1.5,1,N,162,186,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,09/20/2018 08:59:28 AM,09/20/2018 09:47:56 AM,2,3.4,1,N,186,141,1,28.0,0.0,0.5,5.75,0.0,0.3,34.55
1,09/20/2018 08:05:15 AM,09/20/2018 08:11:24 AM,1,0.6,1,N,151,24,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,09/20/2018 08:36:28 AM,09/20/2018 08:59:52 AM,1,1.9,1,N,43,162,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,09/20/2018 08:10:45 AM,09/20/2018 08:17:36 AM,1,0.94,1,N,68,246,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,09/20/2018 08:26:05 AM,09/20/2018 08:41:32 AM,1,1.64,1,N,100,162,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,09/20/2018 08:48:07 AM,09/20/2018 08:59:26 AM,1,0.97,1,N,237,162,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,09/20/2018 08:26:35 AM,09/20/2018 08:42:11 AM,1,2.1,1,N,238,230,1,11.5,0.0,0.5,1.85,0.0,0.3,14.15
1,09/20/2018 08:49:50 AM,09/20/2018 09:06:28 AM,1,1.2,1,N,186,161,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,09/20/2018 08:08:48 AM,09/20/2018 08:51:01 AM,1,11.06,1,N,88,138,1,39.5,0.0,0.5,4.7,0.0,0.3,45.0
2,09/20/2018 08:07:59 AM,09/20/2018 08:31:41 AM,3,3.58,1,N,141,163,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,09/20/2018 08:43:43 AM,09/20/2018 08:57:30 AM,3,1.25,1,N,237,161,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,09/20/2018 08:14:12 AM,09/20/2018 08:23:35 AM,2,1.13,1,N,229,162,1,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,09/20/2018 08:29:11 AM,09/20/2018 08:34:03 AM,1,0.75,1,N,161,230,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,09/20/2018 08:35:48 AM,09/20/2018 08:51:57 AM,1,2.1,1,N,161,234,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
2,09/20/2018 08:57:34 AM,09/20/2018 09:17:15 AM,1,1.83,1,N,234,100,1,13.0,0.0,0.5,0.5,0.0,0.3,14.3
2,09/20/2018 08:07:00 AM,09/20/2018 08:39:15 AM,1,4.99,1,N,230,261,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,09/20/2018 08:42:49 AM,09/20/2018 08:50:21 AM,1,4.21,1,N,261,257,1,13.0,0.0,0.5,3.0,5.76,0.3,22.56
1,09/20/2018 08:31:24 AM,09/20/2018 09:24:01 AM,2,12.5,1,N,138,161,1,44.0,0.0,0.5,10.0,5.76,0.3,60.56
2,09/20/2018 08:19:17 AM,09/20/2018 08:30:11 AM,1,1.44,1,N,113,100,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,09/20/2018 08:32:32 AM,09/20/2018 08:41:32 AM,1,0.78,1,N,100,234,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 08:47:25 AM,09/20/2018 09:02:43 AM,1,1.42,1,N,170,161,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8
1,09/20/2018 08:27:01 AM,09/20/2018 08:54:06 AM,1,5.2,1,N,244,142,1,21.5,0.0,0.5,5.55,0.0,0.3,27.85
1,09/20/2018 08:55:15 AM,09/20/2018 09:08:53 AM,1,1.0,1,N,142,230,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3
2,09/20/2018 08:24:55 AM,09/20/2018 08:34:31 AM,1,0.84,1,N,186,170,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 08:35:48 AM,09/20/2018 08:48:54 AM,1,1.49,1,N,170,140,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,09/20/2018 08:51:48 AM,09/20/2018 08:54:46 AM,1,0.51,1,N,229,229,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52
2,09/20/2018 08:04:17 AM,09/20/2018 08:09:06 AM,1,1.7,1,N,65,45,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,09/20/2018 08:23:32 AM,09/20/2018 08:30:47 AM,1,1.02,1,N,79,79,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,09/20/2018 08:34:16 AM,09/20/2018 09:04:30 AM,1,2.0,1,N,107,161,1,18.5,0.0,0.5,1.0,0.0,0.3,20.3
2,09/20/2018 08:04:49 AM,09/20/2018 08:52:11 AM,1,16.28,1,N,138,88,1,48.0,0.0,0.5,8.0,5.76,0.3,62.56
2,09/20/2018 08:57:06 AM,09/20/2018 09:00:47 AM,1,0.3,1,N,88,87,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
1,09/20/2018 08:40:15 AM,09/20/2018 08:49:06 AM,1,1.0,1,N,233,237,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,09/20/2018 08:52:31 AM,09/20/2018 08:56:56 AM,1,0.6,1,N,141,236,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,09/20/2018 08:07:49 AM,09/20/2018 08:53:15 AM,1,15.47,1,N,138,87,1,47.0,0.0,0.5,10.71,5.76,0.3,64.27
2,09/20/2018 08:54:33 AM,09/20/2018 09:14:12 AM,1,4.76,1,N,87,246,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
1,09/20/2018 08:26:21 AM,09/20/2018 08:36:49 AM,1,1.8,1,N,144,234,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25
1,09/20/2018 08:38:19 AM,09/20/2018 08:54:30 AM,1,1.5,1,N,234,161,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
1,09/20/2018 08:02:40 AM,09/20/2018 08:20:16 AM,1,2.5,1,N,113,162,1,13.0,0.0,0.5,2.75,0.0,0.3,16.55
1,09/20/2018 08:27:19 AM,09/20/2018 08:49:47 AM,1,8.0,1,N,229,243,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3
2,09/20/2018 08:37:17 AM,09/20/2018 08:45:46 AM,6,1.38,1,N,43,41,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 08:50:39 AM,09/20/2018 09:06:32 AM,6,2.33,1,N,41,239,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,09/20/2018 08:13:07 AM,09/20/2018 08:33:05 AM,1,2.17,1,N,151,142,1,13.0,0.0,0.5,1.5,0.0,0.3,15.3
2,09/20/2018 08:34:06 AM,09/20/2018 08:59:34 AM,1,1.83,1,N,142,170,1,16.0,0.0,0.5,2.5,0.0,0.3,19.3
2,09/20/2018 08:30:01 AM,09/20/2018 08:41:24 AM,1,1.16,1,N,43,236,1,8.5,0.0,0.5,0.5,0.0,0.3,9.8
2,09/20/2018 08:52:24 AM,09/20/2018 09:02:29 AM,1,1.31,1,N,237,142,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,09/20/2018 08:13:14 AM,09/20/2018 08:55:44 AM,1,5.76,5,N,14,33,1,18.8,0.0,0.0,0.0,0.0,0.3,19.1
2,09/20/2018 08:46:53 AM,09/20/2018 08:53:32 AM,5,0.81,1,N,238,43,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,09/20/2018 08:57:53 AM,09/20/2018 09:06:08 AM,5,1.32,1,N,236,140,1,7.5,0.0,0.5,0.83,0.0,0.3,9.13
2,09/20/2018 08:00:55 AM,09/20/2018 08:18:13 AM,1,1.49,1,N,142,162,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,09/20/2018 08:32:19 AM,09/20/2018 08:35:58 AM,1,0.81,1,N,237,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 08:44:18 AM,09/20/2018 09:03:38 AM,1,2.4,1,N,239,164,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,09/20/2018 08:21:20 AM,09/20/2018 09:31:40 AM,1,12.1,1,N,138,186,2,48.5,0.0,0.5,0.0,5.76,0.3,55.06
2,09/20/2018 08:38:30 AM,09/20/2018 08:48:09 AM,4,0.85,1,N,161,186,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,09/20/2018 08:51:06 AM,09/20/2018 09:08:59 AM,5,1.56,1,N,186,170,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,09/20/2018 08:13:48 AM,09/20/2018 08:27:21 AM,1,1.95,1,N,229,170,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,09/20/2018 08:30:42 AM,09/20/2018 08:46:53 AM,1,2.57,1,N,107,48,1,12.5,0.0,0.5,3.0,0.0,0.3,16.3
2,09/20/2018 08:49:10 AM,09/20/2018 09:05:26 AM,1,2.12,1,N,50,237,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
1,09/20/2018 08:07:20 AM,09/20/2018 08:28:54 AM,1,2.4,1,N,237,234,1,14.5,0.0,0.5,2.3,0.0,0.3,17.6
1,09/20/2018 08:38:21 AM,09/20/2018 08:48:20 AM,1,1.1,1,N,164,161,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,09/20/2018 08:21:05 AM,09/20/2018 08:23:32 AM,1,0.47,1,N,41,166,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,09/20/2018 08:29:31 AM,09/20/2018 09:00:13 AM,1,8.55,1,N,151,138,1,29.5,0.0,0.5,30.0,5.76,0.3,66.06
2,09/20/2018 08:52:58 AM,09/20/2018 09:30:22 AM,5,10.82,1,N,132,71,1,35.0,0.0,0.5,7.16,0.0,0.3,42.96
2,09/20/2018 08:19:15 AM,09/20/2018 08:59:35 AM,1,9.32,1,N,138,107,1,33.0,0.0,0.5,7.91,5.76,0.3,47.47
2,09/20/2018 08:48:44 AM,09/20/2018 09:34:34 AM,1,4.74,1,N,238,163,1,29.0,0.0,0.5,4.0,0.0,0.3,33.8
2,09/20/2018 08:12:41 AM,09/20/2018 08:55:22 AM,1,5.09,5,N,91,97,1,17.07,0.0,0.5,0.0,0.0,0.3,17.87
1,09/20/2018 08:35:32 AM,09/20/2018 08:53:47 AM,1,2.3,1,N,231,107,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1,09/20/2018 08:54:56 AM,09/20/2018 09:13:39 AM,1,5.9,1,N,107,83,1,20.0,0.0,0.5,2.5,5.76,0.3,29.06
2,09/20/2018 08:02:15 AM,09/20/2018 08:18:18 AM,1,2.47,1,N,43,163,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,09/20/2018 08:21:04 AM,09/20/2018 08:24:29 AM,1,0.56,1,N,48,43,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,09/20/2018 08:26:05 AM,09/20/2018 08:40:10 AM,1,1.97,1,N,142,161,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,09/20/2018 08:08:25 AM,09/20/2018 08:14:04 AM,2,0.92,1,N,163,162,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,09/20/2018 08:33:46 AM,09/20/2018 08:50:18 AM,2,1.66,1,N,263,162,1,11.5,0.0,0.5,1.23,0.0,0.3,15.48
2,09/20/2018 08:55:12 AM,09/20/2018 09:21:01 AM,2,3.48,1,N,229,211,1,17.5,0.0,0.5,2.8,0.0,0.3,21.1
2,09/20/2018 08:12:07 AM,09/20/2018 08:27:41 AM,1,1.9,1,N,107,230,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,09/20/2018 08:35:53 AM,09/20/2018 08:51:56 AM,1,1.13,1,N,100,170,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
2,09/20/2018 08:55:02 AM,09/20/2018 09:16:34 AM,1,2.01,1,N,170,113,1,14.0,0.0,0.5,3.7,0.0,0.3,18.5
2,09/20/2018 08:11:43 AM,09/20/2018 08:21:38 AM,1,0.89,1,N,238,43,1,7.5,0.0,0.5,3.0,0.0,0.3,11.3
2,09/20/2018 08:22:37 AM,09/20/2018 08:34:57 AM,1,1.34,1,N,43,239,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
2,09/20/2018 08:35:50 AM,09/20/2018 09:01:22 AM,1,2.21,1,N,239,162,1,16.0,0.0,0.5,5.04,0.0,0.3,21.84
4,09/20/2018 08:23:52 AM,09/20/2018 08:30:24 AM,1,1.06,1,N,263,75,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
4,09/20/2018 08:32:29 AM,09/20/2018 08:41:04 AM,1,1.28,1,N,75,166,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
4,09/20/2018 08:22:19 AM,09/20/2018 08:35:33 AM,1,1.38,1,N,141,142,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
4,09/20/2018 08:37:17 AM,09/20/2018 09:07:22 AM,1,1.98,1,N,48,170,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,09/20/2018 08:37:33 AM,09/20/2018 08:57:31 AM,1,2.15,1,N,263,161,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,09/20/2018 08:00:35 AM,09/20/2018 08:12:22 AM,2,1.4,1,N,158,246,1,9.5,0.0,0.5,1.55,0.0,0.3,11.85
1,09/20/2018 08:24:40 AM,09/20/2018 08:47:10 AM,2,1.2,1,N,68,246,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,09/20/2018 08:51:25 AM,09/20/2018 09:05:37 AM,1,1.3,1,N,246,48,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,09/20/2018 08:12:11 AM,09/20/2018 08:19:08 AM,1,0.85,1,N,237,237,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,09/20/2018 08:28:02 AM,09/20/2018 08:49:25 AM,1,3.28,1,N,263,162,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,09/20/2018 08:54:06 AM,09/20/2018 09:03:45 AM,1,0.75,1,N,161,233,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,09/20/2018 08:03:33 AM,09/20/2018 08:10:37 AM,1,0.4,1,N,230,230,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,09/20/2018 08:19:33 AM,09/20/2018 08:43:54 AM,2,4.5,1,N,230,13,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
1,09/20/2018 08:48:28 AM,09/20/2018 09:25:52 AM,1,5.0,1,N,13,48,1,25.5,0.0,0.5,5.25,0.0,0.3,31.55
2,09/20/2018 08:09:58 AM,09/20/2018 08:27:58 AM,1,6.04,1,N,170,13,1,20.5,0.0,0.5,2.0,0.0,0.3,23.3
2,09/20/2018 08:48:02 AM,09/20/2018 09:16:05 AM,1,3.52,1,N,13,186,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
1,09/20/2018 08:33:59 AM,09/20/2018 08:37:38 AM,1,0.5,1,N,75,75,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,09/20/2018 08:41:36 AM,09/20/2018 08:50:46 AM,1,1.7,1,N,236,141,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,09/20/2018 08:53:30 AM,09/20/2018 08:58:45 AM,1,0.3,1,N,141,229,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,09/20/2018 08:04:30 AM,09/20/2018 08:32:50 AM,1,2.87,1,N,236,164,1,17.5,0.0,0.5,1.0,0.0,0.3,19.3
2,09/20/2018 08:41:41 AM,09/20/2018 08:52:55 AM,1,0.64,1,N,170,161,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,09/20/2018 08:04:14 AM,09/20/2018 08:43:56 AM,1,2.91,1,N,238,162,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
2,09/20/2018 08:44:49 AM,09/20/2018 09:05:39 AM,1,1.99,1,N,162,140,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,09/20/2018 08:04:33 AM,09/20/2018 08:11:00 AM,3,0.86,1,N,230,162,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,09/20/2018 08:25:14 AM,09/20/2018 08:34:39 AM,2,1.22,1,N,233,140,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,09/20/2018 08:43:25 AM,09/20/2018 08:59:27 AM,2,1.97,1,N,140,162,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
2,09/20/2018 08:04:19 AM,09/20/2018 08:10:13 AM,1,0.79,1,N,162,161,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,09/20/2018 08:21:19 AM,09/20/2018 08:36:49 AM,1,2.38,1,N,48,151,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
2,09/20/2018 08:39:17 AM,09/20/2018 08:43:39 AM,1,0.86,1,N,151,166,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,09/20/2018 08:21:13 AM,09/20/2018 08:58:27 AM,1,5.9,1,N,68,80,1,26.5,0.0,0.5,2.0,0.0,0.3,29.3
2,09/20/2018 08:22:45 AM,09/20/2018 08:36:47 AM,1,1.31,1,N,170,161,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,09/20/2018 08:45:47 AM,09/20/2018 09:12:10 AM,1,3.63,1,N,170,239,1,18.0,0.0,0.5,2.82,0.0,0.3,21.62
2,09/20/2018 08:09:31 AM,09/20/2018 08:31:23 AM,2,4.08,1,N,236,145,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,09/20/2018 08:32:27 AM,09/20/2018 08:48:35 AM,2,6.7,1,N,145,138,1,21.0,0.0,0.5,5.45,0.0,0.3,27.25
2,09/20/2018 07:59:27 AM,09/20/2018 08:14:12 AM,1,2.4,1,N,140,75,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
2,09/20/2018 08:16:11 AM,09/20/2018 08:42:02 AM,1,2.54,1,N,236,161,1,16.5,0.0,0.5,1.7,0.0,0.3,19.0
2,09/20/2018 08:45:59 AM,09/20/2018 08:55:05 AM,1,0.99,1,N,170,161,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
4,09/20/2018 08:07:55 AM,09/20/2018 08:28:31 AM,1,2.21,1,N,237,141,1,14.0,0.0,0.5,2.5,0.0,0.3,17.3
4,09/20/2018 08:31:23 AM,09/20/2018 08:37:51 AM,1,0.55,1,N,141,140,1,5.5,0.0,0.5,1.57,0.0,0.3,7.87
4,09/20/2018 08:43:06 AM,09/20/2018 08:54:44 AM,1,1.56,1,N,141,142,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8
1,09/20/2018 08:03:17 AM,09/20/2018 08:16:24 AM,2,1.9,1,N,229,263,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,09/20/2018 08:17:13 AM,09/20/2018 08:32:25 AM,1,1.8,1,N,263,162,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98
1,09/20/2018 08:38:13 AM,09/20/2018 08:49:50 AM,1,1.7,1,N,162,107,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,09/20/2018 08:50:52 AM,09/20/2018 09:01:11 AM,1,0.7,1,N,107,90,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,09/20/2018 08:13:47 AM,09/20/2018 08:31:24 AM,1,6.1,1,N,229,88,1,20.5,0.0,0.5,3.0,0.0,0.3,24.3
1,09/20/2018 08:51:44 AM,09/20/2018 09:04:54 AM,1,2.8,1,N,13,246,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,09/20/2018 08:04:57 AM,09/20/2018 08:29:22 AM,1,2.87,1,N,140,238,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
2,09/20/2018 08:32:57 AM,09/20/2018 08:35:55 AM,1,0.6,1,N,238,24,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,09/20/2018 08:38:21 AM,09/20/2018 08:42:38 AM,1,0.54,1,N,151,24,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,09/20/2018 08:57:19 AM,09/20/2018 09:02:49 AM,1,0.74,1,N,151,239,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,09/20/2018 08:00:46 AM,09/20/2018 08:17:55 AM,6,1.4,1,N,233,230,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,09/20/2018 08:23:48 AM,09/20/2018 08:30:51 AM,6,0.77,1,N,48,164,1,6.5,0.0,0.5,0.5,0.0,0.3,7.8
2,09/20/2018 08:38:50 AM,09/20/2018 09:17:36 AM,6,5.03,1,N,170,231,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
1,09/20/2018 08:17:37 AM,09/20/2018 09:33:04 AM,2,19.0,2,N,50,132,3,52.0,0.0,0.5,0.0,5.76,0.3,58.56
1,09/20/2018 08:05:43 AM,09/20/2018 08:23:47 AM,1,1.5,1,N,239,236,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
1,09/20/2018 08:26:16 AM,09/20/2018 09:10:29 AM,1,3.6,1,N,236,234,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8
1,09/20/2018 08:17:24 AM,09/20/2018 08:22:46 AM,1,0.5,1,N,211,113,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,09/20/2018 08:24:29 AM,09/20/2018 08:55:08 AM,1,2.9,1,N,113,237,1,19.0,0.0,0.5,3.95,0.0,0.3,23.75
1,09/20/2018 08:59:07 AM,09/20/2018 09:08:22 AM,1,0.5,1,N,236,237,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
1,09/20/2018 08:25:49 AM,09/20/2018 08:41:51 AM,0,1.3,1,N,229,170,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75
1,09/20/2018 08:44:01 AM,09/20/2018 09:07:30 AM,0,3.2,1,N,170,231,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15
1,09/20/2018 08:08:09 AM,09/20/2018 08:10:48 AM,1,0.3,1,N,100,100,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,09/20/2018 08:18:38 AM,09/20/2018 08:25:35 AM,1,1.0,1,N,170,162,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4
1,09/20/2018 08:39:53 AM,09/20/2018 08:44:13 AM,1,0.7,1,N,237,237,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,09/20/2018 08:52:24 AM,09/20/2018 09:14:34 AM,1,1.7,1,N,236,237,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,09/20/2018 08:05:21 AM,09/20/2018 08:30:58 AM,1,8.43,1,N,100,244,2,28.0,0.0,0.5,0.0,0.0,0.3,28.8
1,09/20/2018 08:32:39 AM,09/20/2018 08:33:01 AM,1,15.1,5,N,132,132,1,85.0,0.0,0.0,5.0,0.0,0.3,90.3
2,09/20/2018 08:14:10 AM,09/20/2018 08:24:07 AM,1,1.26,1,N,48,246,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,09/20/2018 08:24:49 AM,09/20/2018 08:39:07 AM,1,0.99,1,N,246,48,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,09/20/2018 08:42:10 AM,09/20/2018 08:47:45 AM,1,0.85,1,N,48,48,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,09/20/2018 08:50:01 AM,09/20/2018 09:05:05 AM,1,2.04,1,N,48,142,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,09/20/2018 08:38:34 AM,09/20/2018 08:50:01 AM,1,2.6,1,N,87,4,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,09/20/2018 08:51:23 AM,09/20/2018 09:09:40 AM,1,1.3,1,N,4,211,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,09/20/2018 08:07:50 AM,09/20/2018 08:19:26 AM,1,5.18,1,N,143,166,1,16.5,0.0,0.5,2.6,0.0,0.3,19.9
2,09/20/2018 08:21:42 AM,09/20/2018 08:37:03 AM,1,1.82,1,N,166,239,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,09/20/2018 08:38:42 AM,09/20/2018 08:48:04 AM,1,1.24,1,N,239,163,1,8.0,0.0,0.5,2.64,0.0,0.3,11.44
2,09/20/2018 08:50:08 AM,09/20/2018 09:23:13 AM,1,5.27,1,N,230,12,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
2,09/20/2018 08:08:37 AM,09/20/2018 08:45:17 AM,5,11.8,1,N,138,170,1,36.5,0.0,0.5,8.61,5.76,0.3,51.67
2,09/20/2018 08:48:40 AM,09/20/2018 09:08:38 AM,5,1.85,1,N,170,246,1,13.5,0.0,0.5,4.29,0.0,0.3,18.59
2,09/20/2018 08:53:28 AM,09/20/2018 10:06:06 AM,1,17.95,2,N,132,48,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2
2,09/20/2018 08:09:07 AM,09/20/2018 09:34:16 AM,1,13.36,5,N,50,223,1,19.95,0.0,0.5,0.0,5.76,0.3,26.51
1,09/20/2018 08:23:54 AM,09/20/2018 08:51:33 AM,1,2.8,1,N,158,161,1,18.0,0.0,0.5,2.82,0.0,0.3,21.62
